game_id,white,black,result,eco,move_number,ply_index,color_to_move,move_san,move_uci,fen_before,fen_after,eval_before,eval_after,eval_diff,material_diff,motif,phase,imbalance_score
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,1,1,white,e4,e2e4,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,1,2,black,c5,c7c5,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,2,3,white,Nf3,g1f3,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,2,4,black,e6,e7e6,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,3,5,white,d4,d2d4,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,rnbqkbnr/pp1p1ppp/4p3/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,3,6,black,cxd4,c5d4,rnbqkbnr/pp1p1ppp/4p3/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,rnbqkbnr/pp1p1ppp/4p3/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,0.0,0.0,0.0,-100,none,opening,10.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,4,7,white,Nxd4,f3d4,rnbqkbnr/pp1p1ppp/4p3/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,rnbqkbnr/pp1p1ppp/4p3/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,0.0,0.0,0.0,100,none,opening,10.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,4,8,black,Nc6,b8c6,rnbqkbnr/pp1p1ppp/4p3/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,r1bqkbnr/pp1p1ppp/2n1p3/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,5,9,white,Nc3,b1c3,r1bqkbnr/pp1p1ppp/2n1p3/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,r1bqkbnr/pp1p1ppp/2n1p3/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 2 5,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,5,10,black,d6,d7d6,r1bqkbnr/pp1p1ppp/2n1p3/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 2 5,r1bqkbnr/pp3ppp/2npp3/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,6,11,white,Be2,f1e2,r1bqkbnr/pp3ppp/2npp3/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,r1bqkbnr/pp3ppp/2npp3/8/3NP3/2N5/PPP1BPPP/R1BQK2R b KQkq - 1 6,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,6,12,black,Nf6,g8f6,r1bqkbnr/pp3ppp/2npp3/8/3NP3/2N5/PPP1BPPP/R1BQK2R b KQkq - 1 6,r1bqkb1r/pp3ppp/2nppn2/8/3NP3/2N5/PPP1BPPP/R1BQK2R w KQkq - 2 7,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,7,13,white,O-O,e1g1,r1bqkb1r/pp3ppp/2nppn2/8/3NP3/2N5/PPP1BPPP/R1BQK2R w KQkq - 2 7,r1bqkb1r/pp3ppp/2nppn2/8/3NP3/2N5/PPP1BPPP/R1BQ1RK1 b kq - 3 7,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,7,14,black,Be7,f8e7,r1bqkb1r/pp3ppp/2nppn2/8/3NP3/2N5/PPP1BPPP/R1BQ1RK1 b kq - 3 7,r1bqk2r/pp2bppp/2nppn2/8/3NP3/2N5/PPP1BPPP/R1BQ1RK1 w kq - 4 8,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,8,15,white,Be3,c1e3,r1bqk2r/pp2bppp/2nppn2/8/3NP3/2N5/PPP1BPPP/R1BQ1RK1 w kq - 4 8,r1bqk2r/pp2bppp/2nppn2/8/3NP3/2N1B3/PPP1BPPP/R2Q1RK1 b kq - 5 8,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,8,16,black,O-O,e8g8,r1bqk2r/pp2bppp/2nppn2/8/3NP3/2N1B3/PPP1BPPP/R2Q1RK1 b kq - 5 8,r1bq1rk1/pp2bppp/2nppn2/8/3NP3/2N1B3/PPP1BPPP/R2Q1RK1 w - - 6 9,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,9,17,white,f4,f2f4,r1bq1rk1/pp2bppp/2nppn2/8/3NP3/2N1B3/PPP1BPPP/R2Q1RK1 w - - 6 9,r1bq1rk1/pp2bppp/2nppn2/8/3NPP2/2N1B3/PPP1B1PP/R2Q1RK1 b - - 0 9,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,9,18,black,Bd7,c8d7,r1bq1rk1/pp2bppp/2nppn2/8/3NPP2/2N1B3/PPP1B1PP/R2Q1RK1 b - - 0 9,r2q1rk1/pp1bbppp/2nppn2/8/3NPP2/2N1B3/PPP1B1PP/R2Q1RK1 w - - 1 10,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,10,19,white,Kh1,g1h1,r2q1rk1/pp1bbppp/2nppn2/8/3NPP2/2N1B3/PPP1B1PP/R2Q1RK1 w - - 1 10,r2q1rk1/pp1bbppp/2nppn2/8/3NPP2/2N1B3/PPP1B1PP/R2Q1R1K b - - 2 10,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,10,20,black,Nxd4,c6d4,r2q1rk1/pp1bbppp/2nppn2/8/3NPP2/2N1B3/PPP1B1PP/R2Q1R1K b - - 2 10,r2q1rk1/pp1bbppp/3ppn2/8/3nPP2/2N1B3/PPP1B1PP/R2Q1R1K w - - 0 11,0.0,0.0,0.0,-320,none,opening,32.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,11,21,white,Bxd4,e3d4,r2q1rk1/pp1bbppp/3ppn2/8/3nPP2/2N1B3/PPP1B1PP/R2Q1R1K w - - 0 11,r2q1rk1/pp1bbppp/3ppn2/8/3BPP2/2N5/PPP1B1PP/R2Q1R1K b - - 0 11,0.0,0.0,0.0,320,none,opening,32.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,11,22,black,Bc6,d7c6,r2q1rk1/pp1bbppp/3ppn2/8/3BPP2/2N5/PPP1B1PP/R2Q1R1K b - - 0 11,r2q1rk1/pp2bppp/2bppn2/8/3BPP2/2N5/PPP1B1PP/R2Q1R1K w - - 1 12,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,12,23,white,Bd3,e2d3,r2q1rk1/pp2bppp/2bppn2/8/3BPP2/2N5/PPP1B1PP/R2Q1R1K w - - 1 12,r2q1rk1/pp2bppp/2bppn2/8/3BPP2/2NB4/PPP3PP/R2Q1R1K b - - 2 12,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,12,24,black,Nd7,f6d7,r2q1rk1/pp2bppp/2bppn2/8/3BPP2/2NB4/PPP3PP/R2Q1R1K b - - 2 12,r2q1rk1/pp1nbppp/2bpp3/8/3BPP2/2NB4/PPP3PP/R2Q1R1K w - - 3 13,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,13,25,white,Qe2,d1e2,r2q1rk1/pp1nbppp/2bpp3/8/3BPP2/2NB4/PPP3PP/R2Q1R1K w - - 3 13,r2q1rk1/pp1nbppp/2bpp3/8/3BPP2/2NB4/PPP1Q1PP/R4R1K b - - 4 13,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,13,26,black,e5,e6e5,r2q1rk1/pp1nbppp/2bpp3/8/3BPP2/2NB4/PPP1Q1PP/R4R1K b - - 4 13,r2q1rk1/pp1nbppp/2bp4/4p3/3BPP2/2NB4/PPP1Q1PP/R4R1K w - - 0 14,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,14,27,white,Be3,d4e3,r2q1rk1/pp1nbppp/2bp4/4p3/3BPP2/2NB4/PPP1Q1PP/R4R1K w - - 0 14,r2q1rk1/pp1nbppp/2bp4/4p3/4PP2/2NBB3/PPP1Q1PP/R4R1K b - - 1 14,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,14,28,black,exf4,e5f4,r2q1rk1/pp1nbppp/2bp4/4p3/4PP2/2NBB3/PPP1Q1PP/R4R1K b - - 1 14,r2q1rk1/pp1nbppp/2bp4/8/4Pp2/2NBB3/PPP1Q1PP/R4R1K w - - 0 15,0.0,0.0,0.0,-100,none,opening,10.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,15,29,white,Bxf4,e3f4,r2q1rk1/pp1nbppp/2bp4/8/4Pp2/2NBB3/PPP1Q1PP/R4R1K w - - 0 15,r2q1rk1/pp1nbppp/2bp4/8/4PB2/2NB4/PPP1Q1PP/R4R1K b - - 0 15,0.0,0.0,0.0,100,none,opening,10.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,15,30,black,Qb6,d8b6,r2q1rk1/pp1nbppp/2bp4/8/4PB2/2NB4/PPP1Q1PP/R4R1K b - - 0 15,r4rk1/pp1nbppp/1qbp4/8/4PB2/2NB4/PPP1Q1PP/R4R1K w - - 1 16,0.0,0.0,0.0,0,none,opening,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,16,31,white,Rab1,a1b1,r4rk1/pp1nbppp/1qbp4/8/4PB2/2NB4/PPP1Q1PP/R4R1K w - - 1 16,r4rk1/pp1nbppp/1qbp4/8/4PB2/2NB4/PPP1Q1PP/1R3R1K b - - 2 16,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,16,32,black,Rac8,a8c8,r4rk1/pp1nbppp/1qbp4/8/4PB2/2NB4/PPP1Q1PP/1R3R1K b - - 2 16,2r2rk1/pp1nbppp/1qbp4/8/4PB2/2NB4/PPP1Q1PP/1R3R1K w - - 3 17,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,17,33,white,Bc4,d3c4,2r2rk1/pp1nbppp/1qbp4/8/4PB2/2NB4/PPP1Q1PP/1R3R1K w - - 3 17,2r2rk1/pp1nbppp/1qbp4/8/2B1PB2/2N5/PPP1Q1PP/1R3R1K b - - 4 17,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,17,34,black,Qc7,b6c7,2r2rk1/pp1nbppp/1qbp4/8/2B1PB2/2N5/PPP1Q1PP/1R3R1K b - - 4 17,2r2rk1/ppqnbppp/2bp4/8/2B1PB2/2N5/PPP1Q1PP/1R3R1K w - - 5 18,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,18,35,white,Rbd1,b1d1,2r2rk1/ppqnbppp/2bp4/8/2B1PB2/2N5/PPP1Q1PP/1R3R1K w - - 5 18,2r2rk1/ppqnbppp/2bp4/8/2B1PB2/2N5/PPP1Q1PP/3R1R1K b - - 6 18,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,18,36,black,Ne5,d7e5,2r2rk1/ppqnbppp/2bp4/8/2B1PB2/2N5/PPP1Q1PP/3R1R1K b - - 6 18,2r2rk1/ppq1bppp/2bp4/4n3/2B1PB2/2N5/PPP1Q1PP/3R1R1K w - - 7 19,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,19,37,white,Bxe5,f4e5,2r2rk1/ppq1bppp/2bp4/4n3/2B1PB2/2N5/PPP1Q1PP/3R1R1K w - - 7 19,2r2rk1/ppq1bppp/2bp4/4B3/2B1P3/2N5/PPP1Q1PP/3R1R1K b - - 0 19,0.0,0.0,0.0,320,none,middlegame,32.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,19,38,black,dxe5,d6e5,2r2rk1/ppq1bppp/2bp4/4B3/2B1P3/2N5/PPP1Q1PP/3R1R1K b - - 0 19,2r2rk1/ppq1bppp/2b5/4p3/2B1P3/2N5/PPP1Q1PP/3R1R1K w - - 0 20,0.0,0.0,0.0,-330,none,middlegame,33.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,20,39,white,Qh5,e2h5,2r2rk1/ppq1bppp/2b5/4p3/2B1P3/2N5/PPP1Q1PP/3R1R1K w - - 0 20,2r2rk1/ppq1bppp/2b5/4p2Q/2B1P3/2N5/PPP3PP/3R1R1K b - - 1 20,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,20,40,black,Bb4,e7b4,2r2rk1/ppq1bppp/2b5/4p2Q/2B1P3/2N5/PPP3PP/3R1R1K b - - 1 20,2r2rk1/ppq2ppp/2b5/4p2Q/1bB1P3/2N5/PPP3PP/3R1R1K w - - 2 21,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,21,41,white,Nd5,c3d5,2r2rk1/ppq2ppp/2b5/4p2Q/1bB1P3/2N5/PPP3PP/3R1R1K w - - 2 21,2r2rk1/ppq2ppp/2b5/3Np2Q/1bB1P3/8/PPP3PP/3R1R1K b - - 3 21,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,21,42,black,Bxd5,c6d5,2r2rk1/ppq2ppp/2b5/3Np2Q/1bB1P3/8/PPP3PP/3R1R1K b - - 3 21,2r2rk1/ppq2ppp/8/3bp2Q/1bB1P3/8/PPP3PP/3R1R1K w - - 0 22,0.0,0.0,0.0,-320,none,middlegame,32.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,22,43,white,Bxd5,c4d5,2r2rk1/ppq2ppp/8/3bp2Q/1bB1P3/8/PPP3PP/3R1R1K w - - 0 22,2r2rk1/ppq2ppp/8/3Bp2Q/1b2P3/8/PPP3PP/3R1R1K b - - 0 22,0.0,0.0,0.0,330,none,middlegame,33.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,22,44,black,Rce8,c8e8,2r2rk1/ppq2ppp/8/3Bp2Q/1b2P3/8/PPP3PP/3R1R1K b - - 0 22,4rrk1/ppq2ppp/8/3Bp2Q/1b2P3/8/PPP3PP/3R1R1K w - - 1 23,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,23,45,white,c3,c2c3,4rrk1/ppq2ppp/8/3Bp2Q/1b2P3/8/PPP3PP/3R1R1K w - - 1 23,4rrk1/ppq2ppp/8/3Bp2Q/1b2P3/2P5/PP4PP/3R1R1K b - - 0 23,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,23,46,black,Bc5,b4c5,4rrk1/ppq2ppp/8/3Bp2Q/1b2P3/2P5/PP4PP/3R1R1K b - - 0 23,4rrk1/ppq2ppp/8/2bBp2Q/4P3/2P5/PP4PP/3R1R1K w - - 1 24,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,24,47,white,Rd3,d1d3,4rrk1/ppq2ppp/8/2bBp2Q/4P3/2P5/PP4PP/3R1R1K w - - 1 24,4rrk1/ppq2ppp/8/2bBp2Q/4P3/2PR4/PP4PP/5R1K b - - 2 24,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,24,48,black,Re7,e8e7,4rrk1/ppq2ppp/8/2bBp2Q/4P3/2PR4/PP4PP/5R1K b - - 2 24,5rk1/ppq1rppp/8/2bBp2Q/4P3/2PR4/PP4PP/5R1K w - - 3 25,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,25,49,white,Rh3,d3h3,5rk1/ppq1rppp/8/2bBp2Q/4P3/2PR4/PP4PP/5R1K w - - 3 25,5rk1/ppq1rppp/8/2bBp2Q/4P3/2P4R/PP4PP/5R1K b - - 4 25,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,25,50,black,h6,h7h6,5rk1/ppq1rppp/8/2bBp2Q/4P3/2P4R/PP4PP/5R1K b - - 4 25,5rk1/ppq1rpp1/7p/2bBp2Q/4P3/2P4R/PP4PP/5R1K w - - 0 26,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,26,51,white,Rf6,f1f6,5rk1/ppq1rpp1/7p/2bBp2Q/4P3/2P4R/PP4PP/5R1K w - - 0 26,5rk1/ppq1rpp1/5R1p/2bBp2Q/4P3/2P4R/PP4PP/7K b - - 1 26,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,26,52,black,Re6,e7e6,5rk1/ppq1rpp1/5R1p/2bBp2Q/4P3/2P4R/PP4PP/7K b - - 1 26,5rk1/ppq2pp1/4rR1p/2bBp2Q/4P3/2P4R/PP4PP/7K w - - 2 27,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,27,53,white,Bxe6,d5e6,5rk1/ppq2pp1/4rR1p/2bBp2Q/4P3/2P4R/PP4PP/7K w - - 2 27,5rk1/ppq2pp1/4BR1p/2b1p2Q/4P3/2P4R/PP4PP/7K b - - 0 27,0.0,0.0,0.0,500,none,middlegame,50.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,27,54,black,fxe6,f7e6,5rk1/ppq2pp1/4BR1p/2b1p2Q/4P3/2P4R/PP4PP/7K b - - 0 27,5rk1/ppq3p1/4pR1p/2b1p2Q/4P3/2P4R/PP4PP/7K w - - 0 28,0.0,0.0,0.0,-330,none,middlegame,33.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,28,55,white,Rxf8+,f6f8,5rk1/ppq3p1/4pR1p/2b1p2Q/4P3/2P4R/PP4PP/7K w - - 0 28,5Rk1/ppq3p1/4p2p/2b1p2Q/4P3/2P4R/PP4PP/7K b - - 0 28,0.0,0.0,0.0,500,none,middlegame,50.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,28,56,black,Bxf8,c5f8,5Rk1/ppq3p1/4p2p/2b1p2Q/4P3/2P4R/PP4PP/7K b - - 0 28,5bk1/ppq3p1/4p2p/4p2Q/4P3/2P4R/PP4PP/7K w - - 0 29,0.0,0.0,0.0,-500,none,middlegame,50.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,29,57,white,Rf3,h3f3,5bk1/ppq3p1/4p2p/4p2Q/4P3/2P4R/PP4PP/7K w - - 0 29,5bk1/ppq3p1/4p2p/4p2Q/4P3/2P2R2/PP4PP/7K b - - 1 29,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,29,58,black,Qd7,c7d7,5bk1/ppq3p1/4p2p/4p2Q/4P3/2P2R2/PP4PP/7K b - - 1 29,5bk1/pp1q2p1/4p2p/4p2Q/4P3/2P2R2/PP4PP/7K w - - 2 30,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,30,59,white,Rf1,f3f1,5bk1/pp1q2p1/4p2p/4p2Q/4P3/2P2R2/PP4PP/7K w - - 2 30,5bk1/pp1q2p1/4p2p/4p2Q/4P3/2P5/PP4PP/5R1K b - - 3 30,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,30,60,black,Bd6,f8d6,5bk1/pp1q2p1/4p2p/4p2Q/4P3/2P5/PP4PP/5R1K b - - 3 30,6k1/pp1q2p1/3bp2p/4p2Q/4P3/2P5/PP4PP/5R1K w - - 4 31,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,31,61,white,Qg6,h5g6,6k1/pp1q2p1/3bp2p/4p2Q/4P3/2P5/PP4PP/5R1K w - - 4 31,6k1/pp1q2p1/3bp1Qp/4p3/4P3/2P5/PP4PP/5R1K b - - 5 31,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,31,62,black,Bc5,d6c5,6k1/pp1q2p1/3bp1Qp/4p3/4P3/2P5/PP4PP/5R1K b - - 5 31,6k1/pp1q2p1/4p1Qp/2b1p3/4P3/2P5/PP4PP/5R1K w - - 6 32,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,32,63,white,Qg4,g6g4,6k1/pp1q2p1/4p1Qp/2b1p3/4P3/2P5/PP4PP/5R1K w - - 6 32,6k1/pp1q2p1/4p2p/2b1p3/4P1Q1/2P5/PP4PP/5R1K b - - 7 32,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,32,64,black,Kh7,g8h7,6k1/pp1q2p1/4p2p/2b1p3/4P1Q1/2P5/PP4PP/5R1K b - - 7 32,8/pp1q2pk/4p2p/2b1p3/4P1Q1/2P5/PP4PP/5R1K w - - 8 33,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,33,65,white,g3,g2g3,8/pp1q2pk/4p2p/2b1p3/4P1Q1/2P5/PP4PP/5R1K w - - 8 33,8/pp1q2pk/4p2p/2b1p3/4P1Q1/2P3P1/PP5P/5R1K b - - 0 33,0.0,0.0,0.0,0,none,middlegame,0.0
Memorial M.Chigorin_1965.??.??,Nezhmetdinov Rashit (RUS),Jansa Vlastimil (CZE),1-0,B83,33,66,black,a5,a7a5,8/pp1q2pk/4p2p/2b1p3/4P1Q1/2P3P1/PP5P/5R1K b - - 0 33,8/1p1q2pk/4p2p/p1b1p3/4P1Q1/2P3P1/PP5P/5R1K w - - 0 34,0.0,0.0,0.0,0,none,middlegame,0.0
